1,scientists discover perfect little out-of-the-way place
0,despite its remoteness
0,hawaii missile alert update delayed because governor didn't know his twitter password
0,texas mom outraged because her daughter's school won't allow sunscreen
1,cloned cheney lacks charm of original
0,big brothers big sisters honors nbc entertainment's jennifer salke with sherry lansing award
0,tribe prepares to keep up pipeline protest through north dakota winter
0,'f**k muzlim' and 'terroist' spray-painted on muslim man's car
0,teen jumps on whale shark like it's nbd
0,leadership matters: gratitude leads to greatness
1,new evidence suggests first gallows created as early attempt at autoerotic asphyxiation
1,last civil war tortoise dies
0,clergy abuse advocates fear pope francis is making it harder for victims to speak up
1,silvio berlusconi transferred to steamy all-female penitentiary
0,steve bannon is even worse than you thought
1,man on vacation suddenly realizes no one feeding his hostages
0,a model for the future: funding the end of childhood illness together
0,why we're still fighting the last war on trade policy
0,spring on spring street: a tale of rebirth
0,what?! fish can't be organic?
1,man realizes he has no interests
0,10 of the funniest boomer tv moments ever
1,dad announces plan to honk when he's out front
1,keynote speaker enlightens entire generation with theme that world is changing
0,the largest demographic of binge drinkers might surprise you
1,temperature of coffee expected to rise nine degrees by end of 21st century
0,dozens of leads
0,kidnapping suspect says vaccine's side effects led him to crime
0,bill maher jokes about what donald trump will really be doing on his asia trip
1,ben stiller peels banana with own feet
1,cute new dog helping single man pick up tons of hot shit
1,terminally ill friend not much fun anymore
0,why emotional intelligence affects the bottom line
1,r.a. has bad feeling about kid in cloak
0,how marvel beat dc at the movies
0,delta airlines has its first black female captain
0,farewell to jean nidetch
0,dear patricia arquette
1,rosetta stone offers new spanish language course for pandering presidential candidates
0,dick masturbates in tickle creek: cops
1,world health organization: 'not sure how
1,lucrative new oil extraction method involves drilling directly into gas stations
0,stephen colbert brings down the house with his explanation for trump's actions
0,holly madison releasing memoir about life in the playboy mansion
0,ben & jerry's new flavor 'empower mint' is more political and punny than ever
0,this man's tweets cryptically pay homage to a smash mouth classic
0,bird poo is the worst flavor of ice cream
0,aziz ansari offers donald trump simple advice on combating hate crimes
0,14 things 'parks & recreation' taught us about food
0,betsy devos sued for weakening sexual assault reporting protections for students
1,'access hollywood' reporter vows to get to very surface of story
0,college scorecard sandbags equity in higher education
0,dolce & gabbana launched a line of hijabs and abayas
0,5 common medicare mistakes and how to avoid them
0,history is made as rams officially sign michael sam to 4-year multi-million dollar contract
1,goodwill employees shaken by gigantic pants
0,the tim kaine i know
0,why email is microsoft's secret weapon
0,how the u.k. government ignored offers to take in more lone children
0,'one blow could change.. life': boxer overcame rough childhood to become inspiring athlete
0,donald trump raises the stakes for a potential debate with bernie sanders
1,woman wearing jacket indulging in forbidden pleasure of having pockets
0,congressional climate deniers represent 63 percent of americans
0,donald trump names rex tillerson secretary of state
0,more than 5
0,here's why the internet is convinced kylie jenner is having a baby boy
0,donald trump expects the media to do what he wants -- because it often does
1,genetically modified chicken lays its own dipping sauce
0,e. coli outbreak linked to chipotle spreads to 3 more states
1,pack of harpies ordered their crostini literally 20 minutes ago
1,pentagon ripped off by shady weapons dealer
1,friends can't stand couple's public displays of hostility
1,2018 the year it all going to fall into place
0,18 electric wedding kisses that will leave you weak in the knees
1,los angeles now 70 percent overpasses
1,abandoned mall retains eerie vestiges of fun shopping atmosphere
0,alaska airlines employee calls tomi lahren 'tami
0,conservative pundit s.e. cupp hits trump white house right in the balls
0,morgan spurlock admits history of sexual misconduct
0,time magazine's rape crisis article
1,man pledges loyalty to brand in quiet convenience store ceremony
1,shoe scientists unveil advanced 'double knot' technology
0,why going abroad isn't always rainbows and butterflies
1,monsanto develops hardier strain of corn that yields 4 times normal litigation
0,georgia to provide planned parenthood with free std test kits again
0,on the anniversary of trump's inauguration
1,italian grandmother doesn't have heart to tell family any dipshit can make lasagna
1,generous military sends $800 in disability to man who wakes up screaming every night
0,woman who accused bill clinton of sexual assault joins anti-hillary pac
1,obama finally reveals nature of his work to daughters
1,shitty human being blames decreased daylight this time
1,'to defeat them
0,how i learned to get naked with strangers again after my mastectomy
1,report: all things aside
1,study: 90% of plane landings just barely pulled off
1,middle-aged couple sick of 31-year-old son always trying to set them up with other parents
0,how one dying man changed the debate about the tax bill
1,frantic biden searching dog shelter for bo look-alike
1,investigation confirms nbc management had no knowledge of misconduct in matt lauer's network-sanctioned sex dungeon
0,actor michael rapaport takes a knee
0,preemie mom photographs the 'emotional turmoil' of 'the nicu roller coaster'
0,man arrested after attempting to breach cockpit during flight to honolulu
1,abby sunderland - concocted history's most extreme plan to get out of a summer job
0,whatsapp co-founder to leave company amid disagreements with facebook
0,stephen king rips donald trump in his scariest horror story yet
0,missing just 2 hours of sleep quadruples your risk of a car accident
0,megyn kelly: it's time to 'get comfortable' holding powerful men accountable
0,there's a sexy kenneth bone costume now because we have no boundaries
0,despite growing support for marijuana
1,man has loyalty to pretzel brand
0,will new scientific breakthroughs pave the way for more climate-related lawsuits?
0,billy bob thornton reportedly taken to er following car accident
0,what black parents tell their sons about the police
0,pizza rat has returned. or has he?
1,bush dragged behind presidential motorcade for 26 blocks
1,intel unveils oversized novelty processor
0,south korean president shakes hands with north korean leaders during winter olympics opening ceremony
0,who defines president trump?
1,fbi: six dead not really 'mass' murder
1,vice presidential handlers lure cheney into traveling crate
0,judge dismisses domestic violence charges against ray rice; now what?
1,woman's tan lines don't make any sense
1,new preventative drug would kill people before they get alzheimer's
1,'roseanne' taping repeatedly interrupted by reporters trying to interview members of white working class
0,one year later
1,man not going to let mind games of ex-girlfriend's natural moving-on process get in his head
0,why is it so hard to forgive yourself?
0,nick offerman rsvps to wedding in very ron swanson-esque way
1,dept. of labor reports it could be nothing
1,al roker stares crestfallen at matt lauer tattoo on own torso
0,this will be mark zuckerberg's biggest challenge as a philanthropist
0,in defense of matt harvey
0,time is 'running out' as great barrier reef hit by another mass bleaching
0,trump spokesman jason miller says he won't take top white house job
1,bandai recalls lady gaga
1,bored god tries to fit all of jupiter in mouth
1,gay couple has banal sex
0,mathew ward: be willing to work your way up
1,advertising manager working hard to teach son value of an impression
1,charles durning hocks up four-pound chunk of phlegm
1,jaguars
0,fighting pests with sounds waves
0,north carolina tops gonzaga to win sixth ncaa title
0,'if the earth was flat
1,visit home referred to as vacation by parents
0,australian asylum seekers told to choose life in jail or risk death in home countries
0,harry styles admits to chelsea handler that
1,world's marine life on edge now that seaworld moving on from orcas
0,on jan fabre
0,6 things you didn't know about michael b. jordan
0,96-foot christmas tree goes up in flames
1,new documentary focuses on life of eva braun's late husband
1,abc cancels acting with the stars
1,report: most americans now getting their news while peeking out between fingers
0,jen aniston refuses to 'inject sh-t' into her face
1,film critic belatedly comes up with swordfish zinger
0,my daddy taught me not to read directions
0,6 dead after plane crashes into maryland house
1,conair releases new double-sided curling iron for flawless burns
0,thousands gather to mourn otto warmbier at his former high school
1,study links binge eating to stress
0,how to buy grown-up art without going broke (or setting foot in a gallery)
1,historical archives: wide-spread powder shortage confounds nation's bewigged.
0,high tech hospital could shake up children's healthcare
1,james bond fans concerned after learning new film's shooting locations all in new hampshire
0,philippine congress agrees to extend mindanao martial law to end of year
1,live cow lowered onto floor of u.s. house of representatives
1,shaken secretary of transportation reduces speed limit to 5 mph after witnessing accident
1,mom wants to know if you'll be free if she visits 14 months from now
1,women: why don't they lose some weight?
1,cool 'cybergranny' needs machines to help her live
1,penis enlargement pills tested on dog
1,movie characters happen to pass through pamplona on the one week bulls run
0,did trump revive failed cold war cuba policy to buy rubio's loyalty?
1,voters tune into vp debate to find out what race would look like if this was normal election year
1,hillary clinton threatened by black man
1,felt board adds clarity to christ's teachings
1,mommy not moving
1,new archie graphic novel explores rich inner life of jughead
1,moderator explains that gop will have 2 minutes after every trump response to distance selves from candidate
0,someone made a trump-putin facebook friend anniversary video
1,real-life michelin man dies at 87
0,the 7 upsides to sending your last kid off to college
0,priyanka chopra nails why uproar over 'the simpsons' apu is justified
1,new religious freedom bill gives small business owners right to annul any gay marriage
0,hillary clinton speech interrupted by black student activists
0,before and after satellite images show hurricane maria's destruction of dominica
0,the resume secret it takes a lifetime to learn
1,ashcroft loses job to mexican
1,congress allocates $90 million to protect remaining eagles members
0,miss france iris mittenaere wins miss universe crown
0,3 tips to ensure a peaceful thanksgiving
1,man having a great time will soon have to apologize to everyone
0,milo ventimiglia tries to defend crock-pot on 'ellen'
0,amazon unhinged
1,area man lives to correct pronunciation
1,nutter butters 'ruined forever' for nutter butter factory worker
0,i didn't have this end in mind
0,on his santa monica mountaintop
0,so
1,'wall street journal' reintroduces nudes after failed yearlong experiment
0,turns out
1,communists now least threatening group in u.s.
0,senate gop
0,western washington university shuts down due to racist threat and online hate speech
1,local man's fear of snakes increases with each snakebite
0,the walking dead: season 5 finale blasts full afterburners!
0,big companies can avoid disruption by partnering with startup accelerators
1,departing bo obama lands k street lobbyist position
1,aides gently remind hillary clinton not to refer to opponents as 'obstacles to greatness'
0,watch one of the world's largest lakes shrink before your eyes
1,full-time mom drunk on the job
1,woman happy to have such good takeout places she can call when feeling low
0,'people's couch' hunk gears up for the holidays in a very big way
1,nation's moms demand christmas list
0,trumpism enters schools when school officials become the bullies
0,watch an animal lover save a rabbit from southern california fire
0,scam alert! in a hyperactive hurricane season
1,perfect gift for boring asshole found at crate & barrel
0,prosecutor tells black congressmembers the war on drugs isn't racist
0,dodgers co-owner magic johnson goes bonkers watching team romp to world series
1,bush announces 8-month plan to steal favorite desk lamp
1,man's genetic predisposition for heart disease no match for 10 half-assed push-ups he does couple times a week
0,get your quick and dirty arts education with haiku reviews
0,trump expels 60 russians
0,land rights for women mean progress for communities
1,woman apologizes for what appears to be clean house
1,sources: you don't want to know what currently happening to saudi arabian woman
1,report: 84% of americans currently contestants
0,progress
0,jerry sandusky heads back to court to overturn child molestation conviction
0,santa claus tells stephen colbert why he voted for donald trump
0,10 ways i am failing adulthood
0,as a millennial: these are (some of) my issues for the upcoming election part ii
1,teen had absolutely no say in becoming part of snapchat generation
1,toenails regenerating
0,sacha baron cohen rolls up to 'grimsby' premiere in his underwear
0,importance of cultural exchange with russia during political frost
0,when sugar was the answer
0,how the 'bachelor in paradise' premiere handled the shutdown
0,the funniest tweets from parents this week
1,mccain late to debate due to greyhound delays
0,potential trump attorney general created a muslim registry during the bush administration
0,rupert murdoch bashes as 'nonsense' concerns about sexual harassment at fox
1,red lobster welcomes back 'defrosted shrimp days'
1,diphtheria excited about possibility of new outbreak
0,bangladesh bloggers fear deadly backlash won't end soon
1,obama finishes deal to get every american a free parrot
1,container of recyclables emptied into trash
1,nation ready for its din din
0,buzz aldrin blasts off with the air force thunderbirds
1,new grown-up monitor allows children to listen in on parents crying
1,area man likes food
1,trump administration sends 30 million nothing to puerto rico victims
1,'phantom thread' wins academy award for best film you liked but probably wouldn't see again
0,10 eating habits linked to dying from cardiovascular disease and diabetes
1,report: only one in every 150
0,still edgy after all these years: jacaranda music's first decade
1,spacex reveals all 400 dogs on falcon rocket failed to survive trip
0,7 lies about lgbt musicians we need to stop telling immediately
0,james clapper on donald trump: 'our institutions are under assault'
1,sweat-stain-dating technology unlocks age of assistant managers
0,gold star family promised $25
1,8-year-old obviously packed own lunch
0,australia to lay off leading scientist on sea levels
0,sammy davis jr. handled his oscar flub like a boss
0,quinoa black bean burger: layers of flavor and packed with protein
0,michelangelo the teenage mutant ninja turtle went to the met to see michelangelo
1,guy in audience shouts out perfect thing
0,chipotle ceo predicts the demise of 'irrelevant' fast food chains
1,report: more american fifth-graders taking gap year to unwind before middle school
0,how the gotham typeface came to define our era
0,2 guys do laundry for homeless to provide them dignity and clean socks
1,hollywood quietly shuts down after realizing that entertainment a delicate matter of subjective opinion
1,study finds 87% of knowledge about nation comes from side of u-haul trucks
0,we obtained hillary clinton's secret gitmo memo to obama. read it here.
1,police use exact right amount of force to subdue suspect
0,mount vernon says it owns george washington's copy of don quixote
1,clinton questions obama's ability to greet world leaders
0,permission denied
0,want to make a difference? don't be a hedge fund manager
1,new edition of bible specifically mentions second amendment
0,is this the end of youtube?
1,u.s. census report finds some poor fuck named kip
0,triple bombings in baghdad kill 72 in worst violence so far this year
0,watch kristin davis' 'sex and the city' nightmare sketch come true
1,ecstatic american indians praise 'the lone ranger'
1,man constantly blaming his problems on fact that he's on fire
1,study: americans enjoy watching tv
0,smear campaign against michigan candidate shows how hard it is for muslims to run for office
0,omg we bought a house!  episode 12: anniversary al fresco!
0,judge orders man accused of tweeting threats to never tweet
0,soap star's pattern of forming unhealthy bonds began in preschool
0,how to get kendall jenner's $8
0,trumplethinskin: a president's day fable
0,what obamacare's successes should tell us about its failures
1,hispanics expected to become majority of u.s. population by middle of father-in-law's rant
0,dad's fake movie poster gives bedtime with a toddler the dramatic treatment it deserves
1,u.s. continues dependence on foreign toil
1,ron paul supporter likes the way paul tells it like it has no chance of being
0,trevor noah grills chris christie on fedex immigrant tracking proposal
1,sudden computer restart vomits up bilious mess of unsaved documents on screen
1,woman profoundly moved by lyrics artist put zero time or effort into
0,jessica simpson and eric johnson throw it back to 'national lampoon's vacation' for halloween
0,are you present and mindful -- is your 'inner baby monitor' on?
0,#talktome: lucas braga and otaviano canuto
0,street photography in stockholm (pt. 2)
0,this is all the advice you need for surviving hardship
1,report: most couples met on set of 'daredevil'
0,watch live: actor chris meloni dishes on 'underground'
0,brothers linked to assad gave thousands to dennis kucinich's ohio political machine
0,pope francis will study american critics of his economic policy before visit to the u.s.
1,seating mix-up puts tony bennett in middle of slipknot
0,airman gets heartwarming welcome home from sorority sisters
1,disillusioned hollywood sign moves back to small iowa farm town
0,5 real ways to actually support black-owned businesses
1,clinton consults surgeon general on behalf of friend curious about homosexuality
0,thursday's morning email: momentum grows in congress for 'bump stock' ban
1,star wars gamer magazine boldly claims to be the leading magazine for star wars gamers
0,bernie sanders planning 'major speech' on democratic socialism
0,france takes first step toward world cup redemption
1,nation sick of looming stuff
1,concert security drastically overestimating fans' desire to get close to cheap trick
0,news roundup for march 14
0,trump's strain on free speech
1,bush gives france 30 days to speak english
0,with thousands of syrians trapped in raqqa
1,'game of thrones' fans shocked after some little goblin or something killed off in last night's episode
0,when parents part
1,prince harry humiliates royal family yet again as base invaded by afghan insurgents
0,the unsolved tupac and notorious b.i.g. murders to be the focus of new true crime series
0,jon hendricks
0,now the texas governor wants blake farenthold to repay your $84
1,report: ground still least desirable surface for breaking fall
0,sanders ramps up spending in effort to catch up to hillary
0,tony blair under attack again
1,struggling lower-class still unsure how best to fuck selves with vote
0,nordstrom just low-key dropped a huge fall sale
0,mitt romney tweets he's not donald trump's secretary of state pick
0,adam rippon is allowing america to love a (really) gay athlete
0,ukraine war: shelling and hunger killing civilians
0,kylie jenner reveals why she likes caitlyn better than bruce
0,donald trump says he'll stick with personal twitter account as president
0,lgbt rights rally in deeply-divided singapore sees record turnout
0,capital in 21st century
1,backup plan in case menu item out of stock most well-thought-out part of man's life
1,leftover bugles still stuck to trump's fingers during bill signing
1,ostrich-farm employee 'asking for it
0,khloe kardashian reportedly pregnant with tristan thompson's baby
0,black and blue: on being black
1,bill clinton agrees to disclose guacamole recipe
0,syria fighting mostly stops as truce takes effect
0,college basketball player with inoperable brain tumor raises $1 million for charity
0,progressive democrats met secretly with iranian diplomat in december
0,bat disease epidemic still expanding throughout north america
1,history channel treating invention of popcorn like it's fucking penicillin
1,halliburton employee's pay docked for weeks spent as hostage
1,nation's attractive people demand we send them all $200 checks
1,employees on other end of conference call just want it to be over
0,the snowflake's guide to staying sane in the age of you know who
0,the superficiality of online dating apps
0,will tax reform close the gaps?
0,fox news viewers really don't like lifelong republican robert mueller
1,jury selection proving difficult in trial of 'the jury killer'
0,are you an achievment junkie? why it's so hard to stop working so hard
0,having a tough time giving up control? this guide is here to help
1,white house lawn covered in congressional campaign signs
1,spider eggs hatch in bush's brain
0,12 stunning photos of 'tiny dancers' caught in action
1,hammered office depot manager thrown out of chili's
1,cottonelle adds blue strip to toilet paper but keeps what it does a secret
1,street harasser haunted by woman who got away with dignity intact
0,i've been called a lot of things... but isis?
0,twitter 'verifies' jason kessler
0,las vegas review-journal removes questions about newspaper's new mystery owner
1,bird has big plans for cage
1,warren buffett can't believe he has to live next to powerball winner
0,little girl and husky puppy howl in a doggone cute duet
0,obama to speak at memorial service for dallas officers on tuesday
0,why lin-manuel miranda will always be a fearless ally of planned parenthood
0,get lucky now: 4 simple ways to jump start your successes in life
1,bold employee just watching videos during meeting with sound on
1,trump outlines bold vision for nation's next mass protests
0,all quiet except cruz. and did you read about al gore?
0,aclu sues milwaukee over stop-and-frisk
0,the unbelievably easy 2014 midterm election voters guide -- money in politics
0,james corden making major changes to show after london attacks
0,south carolina ex-policeman's murder trial opens with jury selection
0,7 styling tricks to spruce up your home this year
0,dallas police chief who guided force during sniper attack to retire
1,reason man turning to religion later in life must be horrifying
0,top hud official worked at cambridge analytica -- but it's not in his bio
0,pamela geller and the professional islamophobia business
1,area woman not yelling at you
0,hillary clinton says she did not send classified information in private emails
1,dice rolled on hot dogs in back of freezer
1,bar scene also tired of area bachelor
0,donald trump effigies burn across mexico in easter ritual
1,researchers say that first warning sign of alcoholism generally driving over curb
0,cooking off the cuff: mushrooms make the meatloaf (duck doesn't hurt either)
0,f. scott fitzgerald
0,no more 'reconciliation' talk
0,man allegedly brandishes gun
0,republicans are using an arcane tool to handcuff federal agencies
1,area man settled for
1,mcdonnell-douglas unveils new 'gay-dar'
0,u.s. fears russia ramping up support for assad
1,bush calls in national marching band to lift u.s. spirits
0,private vehicles beat ambulances in saving gunshot and stabbing victims
0,the clintons' arkansas network comes to new hampshire
1,cities move to outlaw hollow-point silver bullets after wave of gruesome werewolf slayings
1,gallup pollster forced to cut off another gop voter's enraged rant in order to get to next call
1,'luck' producers still killing a lot of horses
1,cheering crowd actually trying to get attention of guy behind iron maiden
0,love letters from wwii: in memory of my father
0,the best maternity style moments at the grammys
0,medical examiner releases amonderez green autopsy
0,u.s. weighs bigger role in war in yemen
1,greek populace woken up at 6 a.m. by angela merkel's voice booming through loudspeakers across country
0,scientists invented a headband that could help us better understand each other
1,unambitious terrorists overturn trash can
0,reporter crashes the debate and causes some good
1,bush celebrates millionth utterance of 'lessons of sept. 11'
1,new biodiversity program busses in species from outside ecosystems
0,poll: religion is the answer to today's problems
0,the atheist and the nun
1,marauding gay hordes drag thousands of helpless citizens from marriages after obama drops defense of marriage act
1,last french fry told to 'get your ass over here'
0,a labor day documentary: 'brothers on the line' tells the story of the reuther brothers -- founding fathers of the american middle class
0,judge seeks criminal contempt charges against arizona sheriff joe arpaio
1,teacher grading papers next to you on plane not pulling any punches
1,area dad figures he's got at least three more months of screwing around before son gains ability to form long-term memories
1,area mom adds ankle weights to already bizarre workout routine
0,emily's list makes its first 2018 house race pick
1,all proceeds no longer going to charity
1,unpopular student ridiculed mercilessly in teacher's lounge
1,teen reports saturday night live has sucked since chris kattan left
0,the essence women in hollywood event was full of black girl magic
1,dazed jeff bezos realizes he spent entire conversation thinking about how to automate person talking to him
1,ray lahood resigns following mysterious disappearance of country road
0,these 'gayby' stars reunited for a new series that's bloody good fun
0,bernie sanders has no time for chris cuomo asking about the 2020 election
1,morley safer can't remember if he left stopwatch running after locking up '60 minutes' studio
1,either someone 14th caller or everything on fire at spanish radio station
1,middle-aged funeral director buys flashy red hearse
0,foods that are better outside the u.s.
1,busy executive has to take this call girl
0,what money for trump's border wall could buy in disaster relief funding
0,demi lovato explains why she contemplated suicide at age 7
0,deray mckesson sues baton rouge police over protest arrests
0,tiffany haddish needs to win every award after this hilarious acceptance speech
0,protest again delays hawaii giant telescope construction
1,'st. elsewhere' pa grilled by howie mandel's biographer
1,cher's 'believe' now faintly audible everywhere in america
1,south dakota considering maybe putting mount rushmore on state quarter
0,ian mckellen says actresses used to proposition directors for sex
0,this underwater technology harnesses ocean waves to make renewable energy
0,here's the trailer for adam sandler's 'the ridiculous 6' on netflix
0,sorry gop
0,how a mom's behavior might be alienating her teen daughter
1,teen study bible found to increase fun of religion by .03%
1,gop leaders celebrate passing point of no return
0,years of living dangerously takes on climate denial
1,americans pool together $945.23 to counteract corporate money's influence in politics
1,flu clinic selling 2009 version of vaccine for a few bucks cheaper
1,cnn holds panel discussion to determine if there race problem in america
0,luis gutierrez shoots down steve king and louis gohmert on law protecting child immigrants
1,ducks only interested in man's bread
0,franchesca ramsey's retirement home for trump fans is brilliant
1,fda relaxes definition of smoothie
0,firefighter loses home to fire days after he receives racist threat
0,effective pr on a start-up budget
0,pitbull slays donald trump over his lewd comments about women
1,mass e-mail only has four recipients
1,clinton reelected by wide margin
1,mom unaware little note she packed with son's lunch getting him beaten up right now
0,on mars
0,eco-warrior vandana shiva
0,watch this paddleboarder get straight-up wrecked by a dolphin
1,german auto engineer issued lab coat
0,networks will interrupt daytime shows for real-life soap as comey testifies
0,pre-roe abortion providers on breaking the law to save women's lives
1,report: rest of pottery class knows each other from previous pottery class
1,man who just bought mayan headdress
0,yahoo's meeting programmatic demand from advertisers at the newfront (video)
1,first-term congressman brings fresh roadblocks to table
0,thousands take to the streets to demand resignation of nicaraguan president
1,david spade just shot
0,scott pruitt lands a second fawning conservative magazine profile
1,aides concerned trump's mental health declining after president admits he may not be omnipotent living god
0,ditch the paper and increase productivity with these six apps!
0,our 16 favorite arts
0,sen. tim scott responds to john kelly: 'no compromise to make' on civil war
1,self-defense instructor simulates attacker right down to erection
0,the final showdown on 'repeal and replace' obamacare: what to watch for this week
1,report: majority of diner's salt and pepper shakers currently being used to diagram elaborately planned bank heists
1,picasso's 'guernica' triples in value after being autographed by the 1994 new york rangers
1,gop debate stage manager pulls ladies' podium out of storage for carly fiorina
1,outline of inhaler clearly visible in comic-con attendee's lycra bodysuit
0,living in the moment: the beauty of uncertainty
0,5 heroes who need your help amid aleppo crisis
0,vice gearing up for nightly hbo show with new hires
1,painting of jesus totally knows area man is high
0,teresa giudice looks better than ever in a cut-out dress
0,girl
0,king lear and the silver tsunami
1,sean hannity: 'i will be dispelling any and all factual claims about me during my show'
0,of course jesus is black: 'that s**t doesn't happen to white people'
0,how to stand your ground in a world full of mean girls
1,popeye's home boiglerized
0,'i am not your negro' trailer shows the lasting power of james baldwin's words
0,all gold everything (notes on depression and feeling broken)
1,facebook friend apparently dead now
0,united ceo blames 'belligerent' customer for flight melee
0,new documentary reveals secrets behind an exxonmobil disaster
0,here's christine baranski watching trump's inauguration on 'the good fight'
0,this is the world's first official 'jewish tartan'
0,fox news host: trump fulfilled biblical prophecy by moving u.s. embassy to jerusalem
0,over 50% of lgbtq youths struggle with eating disorders
1,tearful tim kaine wandering around backstage at debate asking if anyone has seen his running mate
0,justin bieber's latest 'carpool karaoke' is too hot
1,umass dartmouth beginning to regret offering course in applied domestic terrorism
0,the irony of intelligence
0,trailblazing women: whitney johnson
1,undercurrent of inequality and fear roiling just beneath surface of '50s-themed diner
1,mccain tucks extra neck skin into collar
0,coming out again!
1,little caesars marketing new marshmallows 'n' gravy pizza directly to president
1,maya angelou thought she'd be invited to more white house stuff
1,area woman loses respect earned since last st. patrick's day
0,donald trump's arrogance is outdated in corporate america
0,christian lgbtq group raises money to help pay for gender-affirming surgeries
1,macarthur genius grant goes right up recipient's nose
0,seabed search for mh370 could end within a week
1,autopsy determines total loser's corpse contained no traces of drugs
0,incredible new slate of documentaries to elevate everyday lgbt heroes
0,washington teen broke up with girlfriend before deadly shooting: reports
1,cockroach worried about what kind of kitchen cupboard he leaving to children
0,daily meditation: there's nothing wrong with you
1,joel siegel 'absolutely loved' dream he had last night
1,bar bet becomes increasingly complex
0,is under armour copying nike's playbook?
1,this great song
1,john kelly loses seat on naacp board of directors
0,twitter users call b.s. on donald trump's tweet about mueller indictments
0,white house talks tough on iran
1,huntsman quietly relieved to be polling poorly among gop voters
0,gop sticks it to obama with one more gitmo vote
0,research paper: isis-turkey links
0,tv reporter's water breaks right at this moment during newscast
1,area man incapable of making plans without excitedly rubbing palms together
0,bill nighy and carey mulligan renew old lovers' quarrels
0,'black panther' passes the $500-million mark at the box office
1,report: 38% of road trips end with burying friend in shallow grave in desert
1,man unwilling to skydive blasted for contradicting previous 'up for whatever' stance
0,dove deodorant's #alternativefacts campaign trolls the trump administration
0,corbett friend screwing with newspaper endorsements
0,republican presidential candidates to disclose bundlers for first time since 2008
1,mark zuckerberg: 'you should be grateful all your incessant oversharing online is actually worth something'
0,12 women who absolutely killed the sports game in 2015
1,dare graduate celebrates first toke
1,fire department deploys unmarked trucks
1,author dismayed by amazon customers' other purchases
0,un chief warns that women's rights are under attack worldwide
1,report: saying 'smells okay' precedes 85% of foodborne illnesses annually
0,turkish soccer body penalizes kurdish club amid mounting tensions
0,televisa host says network pressured her to say on-air sexual harassment was a hoax
0,educator cuts deal in teacher cheating scandal
1,physicist brings in particle from home he's been meaning to accelerate
1,logan paul: 'i didn't realize people who commit suicide kill themselves'
1,emeril bams groupie
0,this immigrant teaches sewing skills to empower refugees
1,report: breathing can extend lifespan by several decades
0,internal email: sinclair ceo tells employees not to let 'extremists' bully them
1,death of miss moneypenny all tnt needed to run monthlong bond marathon
0,the impossible conversation: talking to children about islamophobia
0,is america's president a russian asset?
0,the weird thing gop candidates are doing when they get called out on lies
0,can limiting the use of military gear prevent another ferguson?
1,struggling media company almost desperate enough to hire someone qualified for job
0,after dark: one-half nelson
0,watch: ghost riding a tractor swing
0,3 things you should always do before showering
0,u.s. senators share their #metoo sex harassment stories
1,area man a walking encyclopedia of everything except leading a normal life
1,bradley cooper racks up staggering one oscar nominations
1,compassionate fisherman doesn't have heart to throw trout back into incredibly polluted lake
0,are you a lady-in-waiting?
1,man finds self back at porn store again
1,disastrous ad campaign appeals to basic human intelligence
1,temp excited to begin first day as secretary of agriculture
1,bruce vilanch sodomized by homosexual
0,joy to the world
1,romney spends day tearfully apologizing at father's grave
0,weird al's 'lame claim to fame' mocks celebrity obsession
0,ask the art professor: how can i make the transition to teaching art at the college level?
0,retail group spoofs 'ferris bueller' in ad bashing donald trump's tariffs
0,tijuana and the future of trade
0,17 wedding pics that will make you want to cozy up with your boo
0,dvd player in tesla raises questions in autopilot death
1,president
1,experts report $37 amount of money you need to donate to hurricane relief in order to completely forget about it
0,rip bob schiller: radio writing wasn't working
0,celebrating pro bono month
0,rise of the rest day 3: will "the rise" include everyone?
0,how the little i do can make a difference in my world
0,why lady pop stars have no time for slacker anthems
0,what wealth isn't
0,variety magazine goes to bat for hillary clinton in first-ever presidential endorsement
1,rick santorum relieved no one has asked him about interracial marriage yet
0,is it possible to spend too much time with a significant other?
1,impoverished kenyan bean picker can't wait to see what starbucks has to say about racial sensitivity
1,npr listener acquires kick-ass tote bag
1,supermodel's true beauty comes from outside
0,let's celebrate the left-handed leaders who have made a mark on america
1,backup health care plan involves nation sharing one big jar of ointment
1,noxious minions of satan offer free installation through july
0,'pretty little liars' star troian bellisario weds 'suits' star patrick j. adams in rustic ceremony
0,wasted cash in the us fishing industry
1,which jackson will dominate next year's headlines?
0,stephen colbert has a theory about gary cohn's sudden departure from the white house
1,frustrated nation out of ideas to solve gun violence problem except for all the obvious ones
1,k-y introduces new line of jam
0,our american life
1,department of the interior sets aside two million acres for car commercials
0,'very special' stone age axe discovered
0,all the proof you need that katy perry and orlando bloom are still on
1,woman checks terror-alert level before leaving for work
0,in alaska
0,thanks to game of thrones
0,australian police charge vatican treasurer over historical sexual assaults
1,report: north dakota leads nation in parking availability
1,fashion plate smashed
1,new study finds primitive customers capable of buying tools from hardware store
0,lake bell welcomes baby girl
0,the global movement to divest from fossil fuels is unstoppable
1,nutella briefly entertained as lubricant
0,a roadmap for managing china's rise
1,dripping wet 7-year-old gets on hotel elevator
0,affordability and attainment: student success from acceptance to graduation
1,foot-long hoagie used as ruler
1,report: increase in gun sales to be most concrete result of obama's pro-gun-control speech
0,trump blames obama for his political protester problem
0,non-tenure-track professors at duke move to hold a union election
